,n_track,set_section,artist,track,set_name
22,10,4,VHS Head,Jager,"2011-09-10 - Mary Anne Hobbs, Martyn, DJRUM @ XFM"
23,11,4,Ghosts On Tape,Video Void,"2011-09-10 - Mary Anne Hobbs, Martyn, DJRUM @ XFM"
24,12,4,Mau'lin,Outer Body,"2011-09-10 - Mary Anne Hobbs, Martyn, DJRUM @ XFM"
25,13,4,Guy Furious,Serendipity,"2011-09-10 - Mary Anne Hobbs, Martyn, DJRUM @ XFM"
26,14,4,Royce Wood Junior,Ophelia,"2011-09-10 - Mary Anne Hobbs, Martyn, DJRUM @ XFM"
27,15,4,Beaumont,Toyko,"2011-09-10 - Mary Anne Hobbs, Martyn, DJRUM @ XFM"
28,16,4,Elephant & Castle,I Will,"2011-09-10 - Mary Anne Hobbs, Martyn, DJRUM @ XFM"
29,1,4,DJRUM,Watermark,"2011-09-10 - Mary Anne Hobbs, Martyn, DJRUM @ XFM"
30,2,4,DJRUM,Undercoat,"2011-09-10 - Mary Anne Hobbs, Martyn, DJRUM @ XFM"
31,3,4,Richter,Shadow Journal,"2011-09-10 - Mary Anne Hobbs, Martyn, DJRUM @ XFM"
32,4,4,Pinch,Cave Dream,"2011-09-10 - Mary Anne Hobbs, Martyn, DJRUM @ XFM"
33,5,4,Scientist,Ghost Of Frankenstein,"2011-09-10 - Mary Anne Hobbs, Martyn, DJRUM @ XFM"
34,6,4,Andy Stott,Blocked,"2011-09-10 - Mary Anne Hobbs, Martyn, DJRUM @ XFM"
35,7,4,Juggaknots,Epiphany,"2011-09-10 - Mary Anne Hobbs, Martyn, DJRUM @ XFM"
36,8,4,Masta Ace,Slaughta,"2011-09-10 - Mary Anne Hobbs, Martyn, DJRUM @ XFM"
37,9,4,DJRUM,Como Los Certos,"2011-09-10 - Mary Anne Hobbs, Martyn, DJRUM @ XFM"
38,10,4,DJRUM,Watermark,"2011-09-10 - Mary Anne Hobbs, Martyn, DJRUM @ XFM"
39,11,4,DJRUM,Mountains Part 1,"2011-09-10 - Mary Anne Hobbs, Martyn, DJRUM @ XFM"
40,1,4,Lana Del Ray,Blue Jeans,"2011-09-10 - Mary Anne Hobbs, Martyn, DJRUM @ XFM"
41,2,4,Samoyed,Malamute,"2011-09-10 - Mary Anne Hobbs, Martyn, DJRUM @ XFM"
42,3,4,ARP 101,U,"2011-09-10 - Mary Anne Hobbs, Martyn, DJRUM @ XFM"
43,4,4,Free The Robots,Prototype B,"2011-09-10 - Mary Anne Hobbs, Martyn, DJRUM @ XFM"
44,5,4,Tha Pope,When You,"2011-09-10 - Mary Anne Hobbs, Martyn, DJRUM @ XFM"
45,6,4,Gerry Read,Roomland,"2011-09-10 - Mary Anne Hobbs, Martyn, DJRUM @ XFM"
46,7,4,Sunday Roast,Save Our Souls,"2011-09-10 - Mary Anne Hobbs, Martyn, DJRUM @ XFM"
47,1,4,Makoto,Magic Hour,"2011-09-10 - Mary Anne Hobbs, Martyn, DJRUM @ XFM"
48,2,4,Funkysteps,Shocker,"2011-09-10 - Mary Anne Hobbs, Martyn, DJRUM @ XFM"
49,3,4,Rustie,Ultra Thizz,"2011-09-10 - Mary Anne Hobbs, Martyn, DJRUM @ XFM"
50,4,4,Mosca,Done Me Wrong,"2011-09-10 - Mary Anne Hobbs, Martyn, DJRUM @ XFM"
51,5,4,Kuedo,Ascension Phase,"2011-09-10 - Mary Anne Hobbs, Martyn, DJRUM @ XFM"
52,6,4,Kendrick Lamar,A.D.H.D.,"2011-09-10 - Mary Anne Hobbs, Martyn, DJRUM @ XFM"
53,7,4,Fybe:one,So What,"2011-09-10 - Mary Anne Hobbs, Martyn, DJRUM @ XFM"
54,8,4,Young Smoke,Wouldn't Get Far,"2011-09-10 - Mary Anne Hobbs, Martyn, DJRUM @ XFM"
55,9,4,Cosmin TRG,Amor Y Otros,"2011-09-10 - Mary Anne Hobbs, Martyn, DJRUM @ XFM"
56,10,4,Silkie,Get Up & Dance,"2011-09-10 - Mary Anne Hobbs, Martyn, DJRUM @ XFM"
57,11,4,2562,Aquatic Family Affair,"2011-09-10 - Mary Anne Hobbs, Martyn, DJRUM @ XFM"
58,12,4,Pangaea,Fatalist,"2011-09-10 - Mary Anne Hobbs, Martyn, DJRUM @ XFM"
59,13,4,Four Tet,Locked,"2011-09-10 - Mary Anne Hobbs, Martyn, DJRUM @ XFM"
60,1,4,Martyn,All Day All Night,"2011-09-10 - Mary Anne Hobbs, Martyn, DJRUM @ XFM"
61,2,4,Pangaea,Hex,"2011-09-10 - Mary Anne Hobbs, Martyn, DJRUM @ XFM"
62,3,4,Mosca,Orange Jack,"2011-09-10 - Mary Anne Hobbs, Martyn, DJRUM @ XFM"
63,4,4,Jon Convex,Zero,"2011-09-10 - Mary Anne Hobbs, Martyn, DJRUM @ XFM"
64,5,4,Brooks Mosher,Intermetro,"2011-09-10 - Mary Anne Hobbs, Martyn, DJRUM @ XFM"
65,6,4,Martyn,Popgun,"2011-09-10 - Mary Anne Hobbs, Martyn, DJRUM @ XFM"
66,7,4,George Fitzgerald,Feel Like,"2011-09-10 - Mary Anne Hobbs, Martyn, DJRUM @ XFM"
67,8,4,Kloke,Hawkers,"2011-09-10 - Mary Anne Hobbs, Martyn, DJRUM @ XFM"
68,9,4,2 AM / FM,Poison Dart,"2011-09-10 - Mary Anne Hobbs, Martyn, DJRUM @ XFM"
69,10,4,VHS Head,Jager,"2011-09-10 - Mary Anne Hobbs, Martyn, DJRUM @ XFM"
70,11,4,Ghosts On Tape,Video Void,"2011-09-10 - Mary Anne Hobbs, Martyn, DJRUM @ XFM"
71,12,4,Mau'lin,Outer Body,"2011-09-10 - Mary Anne Hobbs, Martyn, DJRUM @ XFM"
72,13,4,Guy Furious,Serendipity,"2011-09-10 - Mary Anne Hobbs, Martyn, DJRUM @ XFM"
73,14,4,Royce Wood Junior,Ophelia,"2011-09-10 - Mary Anne Hobbs, Martyn, DJRUM @ XFM"
74,15,4,Beaumont,Toyko,"2011-09-10 - Mary Anne Hobbs, Martyn, DJRUM @ XFM"
75,16,4,Elephant & Castle,I Will,"2011-09-10 - Mary Anne Hobbs, Martyn, DJRUM @ XFM"
76,1,4,DJRUM,Watermark,"2011-09-10 - Mary Anne Hobbs, Martyn, DJRUM @ XFM"
77,2,4,DJRUM,Undercoat,"2011-09-10 - Mary Anne Hobbs, Martyn, DJRUM @ XFM"
78,3,4,Richter,Shadow Journal,"2011-09-10 - Mary Anne Hobbs, Martyn, DJRUM @ XFM"
79,4,4,Pinch,Cave Dream,"2011-09-10 - Mary Anne Hobbs, Martyn, DJRUM @ XFM"
80,5,4,Scientist,Ghost Of Frankenstein,"2011-09-10 - Mary Anne Hobbs, Martyn, DJRUM @ XFM"
81,6,4,Andy Stott,Blocked,"2011-09-10 - Mary Anne Hobbs, Martyn, DJRUM @ XFM"
82,7,4,Juggaknots,Epiphany,"2011-09-10 - Mary Anne Hobbs, Martyn, DJRUM @ XFM"
83,8,4,Masta Ace,Slaughta,"2011-09-10 - Mary Anne Hobbs, Martyn, DJRUM @ XFM"
84,9,4,DJRUM,Como Los Certos,"2011-09-10 - Mary Anne Hobbs, Martyn, DJRUM @ XFM"
85,10,4,DJRUM,Watermark,"2011-09-10 - Mary Anne Hobbs, Martyn, DJRUM @ XFM"
86,11,4,DJRUM,Mountains Part 1,"2011-09-10 - Mary Anne Hobbs, Martyn, DJRUM @ XFM"
87,1,4,Lana Del Ray,Blue Jeans,"2011-09-10 - Mary Anne Hobbs, Martyn, DJRUM @ XFM"
88,2,4,Samoyed,Malamute,"2011-09-10 - Mary Anne Hobbs, Martyn, DJRUM @ XFM"
89,3,4,ARP 101,U,"2011-09-10 - Mary Anne Hobbs, Martyn, DJRUM @ XFM"
90,4,4,Free The Robots,Prototype B,"2011-09-10 - Mary Anne Hobbs, Martyn, DJRUM @ XFM"
91,5,4,Tha Pope,When You,"2011-09-10 - Mary Anne Hobbs, Martyn, DJRUM @ XFM"
92,6,4,Gerry Read,Roomland,"2011-09-10 - Mary Anne Hobbs, Martyn, DJRUM @ XFM"
93,7,4,Sunday Roast,Save Our Souls,"2011-09-10 - Mary Anne Hobbs, Martyn, DJRUM @ XFM"
94,1,1,Chris Watson,The Blue Men Of The Minch,2012-04-16 - DJRUM - Resident Advisor (RA.307)
95,2,1,Murcof,Una,2012-04-16 - DJRUM - Resident Advisor (RA.307)
96,3,1,Pangaea,Memories,2012-04-16 - DJRUM - Resident Advisor (RA.307)
97,4,1,Frozen Border,3.1,2012-04-16 - DJRUM - Resident Advisor (RA.307)
98,5,1,Sleeparchive,Papercup,2012-04-16 - DJRUM - Resident Advisor (RA.307)
99,6,1,DJRUM,Mountains Pt.1,2012-04-16 - DJRUM - Resident Advisor (RA.307)
100,7,1,DJRUM,Mountains Pt.1,2012-04-16 - DJRUM - Resident Advisor (RA.307)
101,8,1,DJRUM,Mountains Pt.2,2012-04-16 - DJRUM - Resident Advisor (RA.307)
102,9,1,Beatless Feat. Quasimoto And Mablib,Dominant,2012-04-16 - DJRUM - Resident Advisor (RA.307)
103,10,1,Herbie Hancock,Goodbye To Childhood,2012-04-16 - DJRUM - Resident Advisor (RA.307)
104,11,1,Andy Bey,Celestial Blues,2012-04-16 - DJRUM - Resident Advisor (RA.307)
105,12,1,Untold,Kingdom,2012-04-16 - DJRUM - Resident Advisor (RA.307)
106,13,1,Chris Watson,River Mara At Dawn,2012-04-16 - DJRUM - Resident Advisor (RA.307)
107,14,1,DJRUM Feat. Shadwbx,Lies,2012-04-16 - DJRUM - Resident Advisor (RA.307)
108,15,1,Perc,Tension,2012-04-16 - DJRUM - Resident Advisor (RA.307)
109,16,1,Chris Watson,The Blue Men Of The Minch,2012-04-16 - DJRUM - Resident Advisor (RA.307)
110,17,1,DJRUM,The Darkest Hour Is Just Before Dawn,2012-04-16 - DJRUM - Resident Advisor (RA.307)
111,18,1,DJRUM,Honey,2012-04-16 - DJRUM - Resident Advisor (RA.307)
112,19,1,Richard Skelton,Noon Hill Wood,2012-04-16 - DJRUM - Resident Advisor (RA.307)
113,20,1,Marcel Dettmann,Shatter Proof,2012-04-16 - DJRUM - Resident Advisor (RA.307)
114,21,1,Daughter,Landfill,2012-04-16 - DJRUM - Resident Advisor (RA.307)
115,22,1,Andy Stott,Handle With Care,2012-04-16 - DJRUM - Resident Advisor (RA.307)
116,23,1,Chris Watson,Oceanus Pacificus,2012-04-16 - DJRUM - Resident Advisor (RA.307)
117,24,1,Indigo,Snowfall,2012-04-16 - DJRUM - Resident Advisor (RA.307)
118,25,1,Chris Watson,Oceanus Pacificus,2012-04-16 - DJRUM - Resident Advisor (RA.307)
119,26,1,Vashti Bunyan,Here Before,2012-04-16 - DJRUM - Resident Advisor (RA.307)
120,27,1,Elephant And Castle,I Will,2012-04-16 - DJRUM - Resident Advisor (RA.307)
121,28,1,Alix Perez Feat. Sabre,Hemlines,2012-04-16 - DJRUM - Resident Advisor (RA.307)
122,29,1,Chris Watson,The Blue Men Of The Minch,2012-04-16 - DJRUM - Resident Advisor (RA.307)
123,30,1,The Drop,Looking To The Sky,2012-04-16 - DJRUM - Resident Advisor (RA.307)
124,1,1,Jaylib,The Official,2013-04-30 - Djrum - Mix Of The Week
125,2,1,Gap Mangione,Diana In The Autumn Wind,2013-04-30 - Djrum - Mix Of The Week
126,3,1,Slum Village,Fall In Love,2013-04-30 - Djrum - Mix Of The Week
127,4,1,Special Request,Vapour,2013-04-30 - Djrum - Mix Of The Week
128,5,1,Special Request,Mindwash,2013-04-30 - Djrum - Mix Of The Week
129,6,1,+ Daughter,Love,2013-04-30 - Djrum - Mix Of The Week
130,7,1,Synkro,Frontline,2013-04-30 - Djrum - Mix Of The Week
131,8,1,Richard Devine,Burning Embers,2013-04-30 - Djrum - Mix Of The Week
132,9,1,Other Lives,Tamer Animals,2013-04-30 - Djrum - Mix Of The Week
133,10,1,Manni Dee,Romantic Self,2013-04-30 - Djrum - Mix Of The Week
134,11,1,Nils Frahm,For,2013-04-30 - Djrum - Mix Of The Week
135,12,1,Ena,Splinter,2013-04-30 - Djrum - Mix Of The Week
136,13,1,+ Djrum,Turiya,2013-04-30 - Djrum - Mix Of The Week
137,14,1,Murcof,Maiz,2013-04-30 - Djrum - Mix Of The Week
138,15,1,Lucy & Xhin,LX4,2013-04-30 - Djrum - Mix Of The Week
139,16,1,Versa,"Alleviate, Part I",2013-04-30 - Djrum - Mix Of The Week
140,17,1,Paul Giovanni And Magnet,Wickerman Soundtrack,2013-04-30 - Djrum - Mix Of The Week
141,18,1,Cliff Martinez,Solaris Soundtrack,2013-04-30 - Djrum - Mix Of The Week
142,19,1,Richard Devine,1000 Maggots,2013-04-30 - Djrum - Mix Of The Week
143,20,1,Δkkord,Navigate,2013-04-30 - Djrum - Mix Of The Week
144,21,1,Pedestrian,Kalakuta,2013-04-30 - Djrum - Mix Of The Week
145,22,1,Djrum,"Blue On Blue, Voodoo",2013-04-30 - Djrum - Mix Of The Week
146,23,1,Ena,Unplug,2013-04-30 - Djrum - Mix Of The Week
147,24,1,Taylor Deupree,Sleepover,2013-04-30 - Djrum - Mix Of The Week
148,25,1,Dub,One,2013-04-30 - Djrum - Mix Of The Week
149,26,1,Ital Tek,Hyper Real,2013-04-30 - Djrum - Mix Of The Week
150,27,1,DJ Cam,No Competition,2013-04-30 - Djrum - Mix Of The Week
151,28,1,Power Of Zeus,Sorcerer Of Isis,2013-04-30 - Djrum - Mix Of The Week
152,29,1,DUB,ONE,2013-04-30 - Djrum - Mix Of The Week
153,30,1,Cliff Martinez,Drive Soundtrack,2013-04-30 - Djrum - Mix Of The Week
154,31,1,Djrum Feat. Shadowbox,Anchors,2013-04-30 - Djrum - Mix Of The Week
155,32,1,Djrum Feat. Shadowbox,Anchors,2013-04-30 - Djrum - Mix Of The Week
156,1,2,Stwo,Quiet Life,"2014-01-10 - Stwo, DJRUM @ Mixmag DJ Lab"
157,2,2,Mr. Carmack,Humbled,"2014-01-10 - Stwo, DJRUM @ Mixmag DJ Lab"
158,3,2,TLC,Creep,"2014-01-10 - Stwo, DJRUM @ Mixmag DJ Lab"
159,4,2,Waldo,Purple Heart,"2014-01-10 - Stwo, DJRUM @ Mixmag DJ Lab"
160,5,2,Jarreau Vandal Feat. ImanEurope,Hold On We're Going Home,"2014-01-10 - Stwo, DJRUM @ Mixmag DJ Lab"
161,6,2,The Celectics,Charles Barkley,"2014-01-10 - Stwo, DJRUM @ Mixmag DJ Lab"
162,7,2,Djemba Djemba,I Just Go,"2014-01-10 - Stwo, DJRUM @ Mixmag DJ Lab"
163,8,2,DCUP,Don't Be Shy,"2014-01-10 - Stwo, DJRUM @ Mixmag DJ Lab"
164,9,2,Kaytranada,At All,"2014-01-10 - Stwo, DJRUM @ Mixmag DJ Lab"
165,10,2,Basenji,Dawn,"2014-01-10 - Stwo, DJRUM @ Mixmag DJ Lab"
166,11,2,Jenovah,Lovers,"2014-01-10 - Stwo, DJRUM @ Mixmag DJ Lab"
167,12,2,Feadz & Kitto,Wettex,"2014-01-10 - Stwo, DJRUM @ Mixmag DJ Lab"
168,13,2,Rabit,So Clean,"2014-01-10 - Stwo, DJRUM @ Mixmag DJ Lab"
169,14,2,Drake,All Me,"2014-01-10 - Stwo, DJRUM @ Mixmag DJ Lab"
170,15,2,Chiefs,Float,"2014-01-10 - Stwo, DJRUM @ Mixmag DJ Lab"
171,16,2,Gladys Knight,Grapevine,"2014-01-10 - Stwo, DJRUM @ Mixmag DJ Lab"
172,17,2,Noïthingness,TissueTy Dolla Sign (Paranoid,"2014-01-10 - Stwo, DJRUM @ Mixmag DJ Lab"
173,18,2,Trippy Turtle,Furthest Thing,"2014-01-10 - Stwo, DJRUM @ Mixmag DJ Lab"
174,19,2,Ta,Ku,"2014-01-10 - Stwo, DJRUM @ Mixmag DJ Lab"
175,20,2,Glitter Sand,Ku,"2014-01-10 - Stwo, DJRUM @ Mixmag DJ Lab"
176,21,2,Stwo,Try To Resist,"2014-01-10 - Stwo, DJRUM @ Mixmag DJ Lab"
177,22,2,Jaw Jam,Long Night,"2014-01-10 - Stwo, DJRUM @ Mixmag DJ Lab"
178,23,2,Sango,BB Don't Cry,"2014-01-10 - Stwo, DJRUM @ Mixmag DJ Lab"
179,24,2,Ta,Ku,"2014-01-10 - Stwo, DJRUM @ Mixmag DJ Lab"
180,25,2,Cashmere Cat,With Me,"2014-01-10 - Stwo, DJRUM @ Mixmag DJ Lab"
181,26,2,Fantasia Feat. Kelly Rowland & Missy Elliott,Without Me,"2014-01-10 - Stwo, DJRUM @ Mixmag DJ Lab"
182,27,2,Nas Feat. Ginuwine,You Owe Me,"2014-01-10 - Stwo, DJRUM @ Mixmag DJ Lab"
183,28,2,Boeboe,Negative ROI,"2014-01-10 - Stwo, DJRUM @ Mixmag DJ Lab"
184,29,2,Mr. Carmack,NASA,"2014-01-10 - Stwo, DJRUM @ Mixmag DJ Lab"
185,30,2,Stwo,Syrup?,"2014-01-10 - Stwo, DJRUM @ Mixmag DJ Lab"
186,1,2,Sun Ra,Door Of The Cosmos,"2014-01-10 - Stwo, DJRUM @ Mixmag DJ Lab"
187,2,2,Aard­vark,Nu­bi­an,"2014-01-10 - Stwo, DJRUM @ Mixmag DJ Lab"
188,3,2,PVS,Fuckin' So­cie­ty,"2014-01-10 - Stwo, DJRUM @ Mixmag DJ Lab"
189,4,2,DJRUM,Tai­ling,"2014-01-10 - Stwo, DJRUM @ Mixmag DJ Lab"
190,5,2,Kryp­tic Minds & Kil­la­watt,Re­aching Through,"2014-01-10 - Stwo, DJRUM @ Mixmag DJ Lab"
191,6,2,STP,The Fall,"2014-01-10 - Stwo, DJRUM @ Mixmag DJ Lab"
192,7,2,Tek 9,Brea­kin' Sound Bar­riers Partz 1 & 2,"2014-01-10 - Stwo, DJRUM @ Mixmag DJ Lab"
193,8,2,Jeru The Da­ma­ja,D. Ori­gi­nal,"2014-01-10 - Stwo, DJRUM @ Mixmag DJ Lab"
194,9,2,Rod­ney P,Tings In Time,"2014-01-10 - Stwo, DJRUM @ Mixmag DJ Lab"
195,10,2,Pea­nut But­ter Wolf,Tale Of Five Ci­ties,"2014-01-10 - Stwo, DJRUM @ Mixmag DJ Lab"
196,11,2,Cri­mi­nal Minds,Bap­ti­sed By Dub,"2014-01-10 - Stwo, DJRUM @ Mixmag DJ Lab"
197,12,2,Hor­se­power Pro­duc­tions,When You Hold Me,"2014-01-10 - Stwo, DJRUM @ Mixmag DJ Lab"
198,13,2,Andy Stott,Dark De­tails,"2014-01-10 - Stwo, DJRUM @ Mixmag DJ Lab"
199,14,2,Phu­ture As­sas­sins,Fu­ture Sound,"2014-01-10 - Stwo, DJRUM @ Mixmag DJ Lab"
200,15,2,Light Of The World,Emer­gen­cy,"2014-01-10 - Stwo, DJRUM @ Mixmag DJ Lab"
201,16,2,Cloud 9,You Got Me Burnin',"2014-01-10 - Stwo, DJRUM @ Mixmag DJ Lab"
202,17,2,Shed,Well Done,"2014-01-10 - Stwo, DJRUM @ Mixmag DJ Lab"
203,18,2,? White Label Jung­le,Tech­no Re­cord From 1991,"2014-01-10 - Stwo, DJRUM @ Mixmag DJ Lab"
204,19,2,Spe­cial Re­quest,Bro­ken Dreams,"2014-01-10 - Stwo, DJRUM @ Mixmag DJ Lab"
205,20,2,Lemon D,This Is L.A.,"2014-01-10 - Stwo, DJRUM @ Mixmag DJ Lab"
206,21,2,? White Label Jung­le Re­cord From 1995,This Is L.A.,"2014-01-10 - Stwo, DJRUM @ Mixmag DJ Lab"
207,22,2,E.K.U.D.C.M.,How Dark It Is,"2014-01-10 - Stwo, DJRUM @ Mixmag DJ Lab"
208,23,2,T.S. / M.F. (Wi­cked Sounds),New Jack In Jung­le,"2014-01-10 - Stwo, DJRUM @ Mixmag DJ Lab"
209,24,2,DJ Rap,Spi­ri­tu­al Aura,"2014-01-10 - Stwo, DJRUM @ Mixmag DJ Lab"
210,25,2,DJRUM,Moun­tains Pts. 2 & 3,"2014-01-10 - Stwo, DJRUM @ Mixmag DJ Lab"
211,26,2,The Doors,The End,"2014-01-10 - Stwo, DJRUM @ Mixmag DJ Lab"
212,27,2,Car­mi­ne & Fran­cis Cop­po­la,Apo­ca­lyp­se Now Sound­track,"2014-01-10 - Stwo, DJRUM @ Mixmag DJ Lab"
213,28,2,In­di­go,Storm,"2014-01-10 - Stwo, DJRUM @ Mixmag DJ Lab"
214,29,2,Ma­chine­drum,In­fi­ni­te Us,"2014-01-10 - Stwo, DJRUM @ Mixmag DJ Lab"
215,30,2,Boards Of Ca­na­da,Zoe­tro­pe,"2014-01-10 - Stwo, DJRUM @ Mixmag DJ Lab"
216,1,6,Traumprinz,Good Vibrations,"2017-02-11 - B.Traits, Peggy Gou, Sasha, Djrum - B.Traits, BBC Radio 1"
217,2,6,IULY.B & Visionquest,Sci Fry,"2017-02-11 - B.Traits, Peggy Gou, Sasha, Djrum - B.Traits, BBC Radio 1"
218,3,6,JXVTA,Something Wrong,"2017-02-11 - B.Traits, Peggy Gou, Sasha, Djrum - B.Traits, BBC Radio 1"
219,4,6,Chaim,Safe Word,"2017-02-11 - B.Traits, Peggy Gou, Sasha, Djrum - B.Traits, BBC Radio 1"
220,5,6,Elliot Lion & Cin Cin,Athens,"2017-02-11 - B.Traits, Peggy Gou, Sasha, Djrum - B.Traits, BBC Radio 1"
221,6,6,Mental Overdrive & Ploink,Totem,"2017-02-11 - B.Traits, Peggy Gou, Sasha, Djrum - B.Traits, BBC Radio 1"
222,7,6,Reset Robot,TwoTwo,"2017-02-11 - B.Traits, Peggy Gou, Sasha, Djrum - B.Traits, BBC Radio 1"
223,1,6,Redshape & Delsin,London,"2017-02-11 - B.Traits, Peggy Gou, Sasha, Djrum - B.Traits, BBC Radio 1"
224,1,6,Francesca Lombardo & Echoe,Rememberance,"2017-02-11 - B.Traits, Peggy Gou, Sasha, Djrum - B.Traits, BBC Radio 1"
225,2,6,CT Trax & Dixon Avenue Basement Jams,Redline,"2017-02-11 - B.Traits, Peggy Gou, Sasha, Djrum - B.Traits, BBC Radio 1"
226,3,6,Fred P & Secretsundaze,6AM,"2017-02-11 - B.Traits, Peggy Gou, Sasha, Djrum - B.Traits, BBC Radio 1"
227,4,6,Mind Against & Aether & Afterlife,Event Horizon,"2017-02-11 - B.Traits, Peggy Gou, Sasha, Djrum - B.Traits, BBC Radio 1"
228,5,6,Yard One & Tact Recordings,Pulsar,"2017-02-11 - B.Traits, Peggy Gou, Sasha, Djrum - B.Traits, BBC Radio 1"
229,6,6,Layton Giordani & Drumcode,Silver Shadows,"2017-02-11 - B.Traits, Peggy Gou, Sasha, Djrum - B.Traits, BBC Radio 1"
230,7,6,Dettmann & Klock & Ostgut Ton,Bad Boy,"2017-02-11 - B.Traits, Peggy Gou, Sasha, Djrum - B.Traits, BBC Radio 1"
231,8,6,Radio Slave & Rekids,Feel The Same,"2017-02-11 - B.Traits, Peggy Gou, Sasha, Djrum - B.Traits, BBC Radio 1"
232,1,6,Auntie Flo & Sofrito,The Soniferous Garden,"2017-02-11 - B.Traits, Peggy Gou, Sasha, Djrum - B.Traits, BBC Radio 1"
233,2,6,Nu Guinea & Early Sound,Alliance,"2017-02-11 - B.Traits, Peggy Gou, Sasha, Djrum - B.Traits, BBC Radio 1"
234,3,6,Orange Tree Edits & Piccadilly Records,Pembe,"2017-02-11 - B.Traits, Peggy Gou, Sasha, Djrum - B.Traits, BBC Radio 1"
235,4,6,!!! & Touch and Go,Pardon My Freedom,"2017-02-11 - B.Traits, Peggy Gou, Sasha, Djrum - B.Traits, BBC Radio 1"
236,5,6,Tanzania Soundsystem & Highlife,Ngono Kijiji,"2017-02-11 - B.Traits, Peggy Gou, Sasha, Djrum - B.Traits, BBC Radio 1"
237,6,6,Aniara,Verktyg 01,"2017-02-11 - B.Traits, Peggy Gou, Sasha, Djrum - B.Traits, BBC Radio 1"
238,7,6,Spencer Parker & Work Them Records,A Strong Shape,"2017-02-11 - B.Traits, Peggy Gou, Sasha, Djrum - B.Traits, BBC Radio 1"
239,1,6,Hunter/Game,Canyons,"2017-02-11 - B.Traits, Peggy Gou, Sasha, Djrum - B.Traits, BBC Radio 1"
240,2,6,Henry Saiz,I Can Feel It Coming,"2017-02-11 - B.Traits, Peggy Gou, Sasha, Djrum - B.Traits, BBC Radio 1"
241,3,6,ThermalBear,Just Ducky,"2017-02-11 - B.Traits, Peggy Gou, Sasha, Djrum - B.Traits, BBC Radio 1"
242,4,6,Theo Kottis,If I Ever Feel Better,"2017-02-11 - B.Traits, Peggy Gou, Sasha, Djrum - B.Traits, BBC Radio 1"
243,5,6,Cosmonauts,Ramble,"2017-02-11 - B.Traits, Peggy Gou, Sasha, Djrum - B.Traits, BBC Radio 1"
244,1,6,Djrum & 2nd Drop,Tailing,"2017-02-11 - B.Traits, Peggy Gou, Sasha, Djrum - B.Traits, BBC Radio 1"
245,2,6,Milanese & Arcola,Vanilla Monkey,"2017-02-11 - B.Traits, Peggy Gou, Sasha, Djrum - B.Traits, BBC Radio 1"
246,3,6,Artefakt & Delsin,Somatic Dreams,"2017-02-11 - B.Traits, Peggy Gou, Sasha, Djrum - B.Traits, BBC Radio 1"
